NU_INSCRICAO,NU_NOTA_MT
4c3d0438add4c03cb81a25c5eee309226aa28053,472.967
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,518.064
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,23.308
0ae9567502f385d06a8367de33e93952a2ab70c0,512.905
69d2ddc8bdf8d604a71a2752b116907482329a27,405.124
a1203344dc3ac6e15e54db1b21423904cdd91800,458.712
c759ad904d22197f1cf3b5ef9e41ee1609513cea,698.859
9c116780cc06704304d288d079076f160a17e16e,487.007
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,447.832
29ff45ccdb3218636888020586ad0937061d5fce,523.79
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,15.01
56de6d3b1e9154dc987213e9be4c1cd4afff4844,14.794
42e41941b2e875c39adea29e0316d4463b645bc9,581.048
8bd03c9e28441366b398da85e8cc788bf1cae5e6,425.907
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,429.615
c5a416e9d46068859aa2aba316db0653b8bfe95d,405.47
79241e179af88eebfc54cb143d00a31f32dc1543,401.803
08388faaa66a1114f5c9f268f91604a87c53bc1c,409.703
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,-1.577
755163a5846bc975b2f56d173b8d007274af14e9,471.576
9dc8176b2b435cdabef75b6bdba80010da32bdac,464.243
db58077a6d9064040df91d4c211f102003d2e1e2,470.984
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,537.638
16397992b0106ec27c19b528b0e054cd177ebc22,562.312
ac31ca75101445def2cf48e297b8928655378167,432.616
278fefb75892bd65c121cf6c61ee1a4b78cf7929,-14.571
8fe81ee79ae22a3b9cd83a833861e0970c565c29,438.047
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,568.57
172c3201202c7da0b9a8233e72fde6d0c6f8d388,447.142
798aa833377b56d48abf3216c1b5a631c3149322,454.819
1e640126b34faff7accbcc0682260a5ab9476f66,8.354
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,609.377
5bc8c472a9d28a0d0f92c9f46470258394d7e363,430.158
826b79288e1f91a3e15010d40bef197c37340b69,449.309
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,568.237
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,529.868
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,383.307
fcd382593b2bba0637f03548f6a0d7da6835f51a,499.278
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,572.869
a7cc1691397eb337db3ab74d7f15d2682ce98f99,-9.149
a23b332bafcca06eb8cefda864c756f5791de732,541.029
ff298bf688bde9db13791da42e91b7d40a02bd0a,538.059
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,537.235
ddd777e1831b4503bf1ab99610fd57852b52b2c1,443.135
19e929094c9125d910057a57e7f5848a0664b815,437.072
c3b3a42edbd7966a308858e9c60a0f5699280255,573.36
69029c08cd046608078c004179d57137c7bc9789,482.878
06f46db734fb75f5a610d28c37b830c2c0c193c2,481.253
420e2c2feb6b050c91b9badff729fa95cdc9cd73,644.802
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,546.111
296c589f825e518bf2656d32ca54043e9642b5e5,494.305
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,469.559
69bb73b125a392aa8bcdb97ccb824827a83f02a6,532.006
41b5f19354c8262b799b2d6fd433f5f056d64c21,381.797
179e4eb03317a216cce73131c1fe32df6d7affc7,423.015
683d4874912f09abdb539e4d53f4c466a7b22bec,441.275
2d6ee8009d8d740b82fc986536a6046cc07a0547,-18.56
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,444.609
1e198a957380b99a5522bb8ccd848c77cab55cd4,445.676
65116120167f20ec93fb8a852a2ae24c6ea83e3b,481.915
c6cc92d5343c2833343ca95870de90ab97e954ff,535.601
851f227e847b2fa8e19b9f120d42897c27c8569d,0.198
9b413c2c7b2222d50e112d2ff513eb8becef359c,420.182
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,554.389
c389d7fe6b068ae69d9e18e860116bf3e83729f5,455.949
04b6d3386f2ff30822cea94b2335647b08634f69,425.685
1ab970adf4511759f8696ed663087edacc27afbc,52.99
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,451.154
f79f9d53534914cc05e3b69b442befc8747d39e5,540.048
b9dca5370778c64f1743eab56bcff742b312866a,468.665
f5a8f5810316ca0e32f1891b295b2ff52855031e,487.021
467224cc802895d7c56ddade42b895a4f9feb351,497.741
ecc35aaab26f1e81337edcca3215aeee255fb4a8,423.681
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,491.739
5d6b378efe9bee999365f7e7f2baef121d802554,454.086
e559b0224c70c5f6375cab74919eda3157a95fa3,399.377
e08934a95a0424ab45b35196cfc130079047bbb0,-22.997
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,468.849
e9d39ade4112655fdf26965da153d02dd6a97b69,-15.906
942dc483fcd8124d7fcf466f510d86ad29f15e15,16.916
3450b511f871652abae2d58183296f0e72276a87,430.629
ac622d213a881f9eafabd518aeb3aaa5b45db706,448.778
3edb63618d5cc43193bab8193e35a631410fd76c,6.548
a43be57516977c471b76b5b4189d4cd1167b5d11,-21.261
3e560c1c260b4313ad253f31c77cc6737f3778a1,380.733
8252119c0397e283807d1ea96789b09a95ed70d8,-1.869
cc8c985befebe7bb7783571e9b77943fe08ba612,389.694
828c1553914afa3fa85435ae1acdcf8d125dd969,506.816
301cc8580119bd31cc5049ce7de3950bf7359f53,426.44
e35c8e0bf8466bad9e5a55d141e58928729468fd,403.412
bce711a004527400034e68bfc44f549f24d23904,481.981
14cf801dea9ed60d04697cc3f18dfda874a49e1a,22.823
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,474.441
bba61862a0d5e374946866314eef256b08869072,412.664
9834c1fe9a6e135008415863a86272af15f872ba,419.617
8f751f14b74f7a5583bfaf744c90299d3b02f60f,462.945
46bcc20269811392c1dd18d0b446fa85aa6bc02f,-0.56
6798578a55f6837578efc13df75af7044f25fc83,557.569
296d043c4cf92f5472007f8d2b26aef6ff465cc8,464.715
a14a44ed88d9356f9c732a2bac09796b2142cc14,589.805
72476117cd53a73c2173cf5ac81e4def90f96ee6,478.294
a448ecf06c50bac45592d241cfcffe8c91778336,576.492
c277a60e771011de2be776c1079af2116f7f7cc7,570.097
6417b48130cec022d06033bd008866e3224b99bf,463.337
d0ae824a3c12796d5707fef22708b1c8d4659176,398.367
0d82cdb31205110637841bfa1bc54356f610b359,448.611
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,-13.011
706cc284dab3051ced52adeb62818c7bd0ac42f2,440.754
16bbfb1023120278eea074c72053e5cb81504fe8,425.141
c88ee0a25d42440c7b586513c62fbf3376851c8f,-14.153
dfd4c2302f9c0925421d2439c964aeac081a9adf,364.044
1de35a53324e9ea51063f098dc18d615ae2bd66b,0.383
f294190285c04b1d4c5116eb0f3bfee2d4171110,477.318
c2fafee12060b2f506d4a62ac9c85eac28ca702b,-14.425
555f23ecb19709bbc92ff4f0d2b987306c1416fa,388.267
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,14.503
8d1967edeeea7561710452a89b98f1baffc32a6a,442.281
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,-10.196
a04d8a60ddffbec04f7951e77d84f570b689cc32,485.422
859c3c94d0bc245c26422abb7f289331ef084797,609.066
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,572.125
18b4a466301d3ae63a0a2f84734fa1e69774b180,424.498
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,407.656
590de397312d2abf63ccd52fb8f46fa720b4284c,558.503
b4e1261b410cf336bdbdffa6991b5fa5664704b4,533.062
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,504.687
55d252dc2cd12eeb11859aa80654cbb2caed2c88,458.75
2a39d36af99267f5f03a6f4e35cc252146201fef,1.112
e5556fe7aa9fe6d85e337467a00fac61f9df2460,46.179
e84cd2e6149416241129c24b20ae6e3cca3bb521,409.474
b7768c154de5b67a043e4b97c2b0f82d06830f71,513.647
77328cba4cf800777d4469e48a0cc95fa1f09d4b,468.352
48567b1c49438b0b24e7e338372e08c6b9f09818,460.484
da93c07fa0a9d683b5d744b341888cc489ebef1d,444.752
6a65b52fdf5b7096d9730d7e32a2360912651ba2,73.608
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,406.228
9c613b956fdd251bda7a8ac21441f5fe67d7f357,450.006
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,422.176
1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,2.622
09c63fa60a00172475617c0c671b9cc60f149dcf,480.217
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,450.25
ec2bd1d568a708cdb28d059820416bdda79557dc,433.752
fc7bb22ee547c81f2de75c284984a67db00f2322,511.95
87e42e3f1e79c11b9bec6826b4f814304531478b,432.637
208b03e228c504e12e4c700aac9495b94b4c7407,613.491
2e2c64e5e2c9a9679560b233d2ad216ace93f660,488.526
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,582.428
1c28248e98845afca1865c459314249feea999b0,-21.818
493e19b41cfe9968dd0eaba1868bef1b3d84defc,506.063
bf431548e10941ab81b1a34f92f1cfb01950fd62,480.877
a91404916fdccca1894af4edbea7666901f6252c,580.834
95ad9e51dad8e089af0b0d39c0419064ca0a2840,-13.969
940358b0bbccb29c1d2a79529b2172c43da6cf7b,469.25
947c15e258fbe04cbe9e6beffd2c8a16b959d781,455.294
293bebfab8bc0f1981e06f74729451ad261c408f,507.131
21811108f3f9679121c19ea24f253687e2fcdb2d,620.001
d71ea9e82f6b226de3a80c0a6852af12f98cafdd,429.169
e5099c2b9af1492528206c5324fc629b53d39b8e,446.584
db83eecf9ea6d34183bdfbbd3a294239d209998f,451.378
4293ce669b29af8502f54e8c681f35ada3faa9e5,389.054
31ff07e2747bafb95752566b0f5a64b922882904,434.899
fa69a477c4c6483c3bfbbfc691f7be572baca304,561.812
3b8a8d9ba1ade08724431323599b06bb8979f602,462.815
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,432.939
8332264f63ce9bf729b5897f54db6beb4f76178c,398.962
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,657.415
2956c2d286a5003ab466c521de37dd1d9c56b138,516.059
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,424.021
9da399adb6dbe6f539fe289790b7c7a97f77ba68,525.131
a644cb43c16195db2b590b4b3acbe78beb00a757,524.31
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,460.611
e149f4e025f0dd43bc3f4486a8b51812386e8180,442.481
dbc1235a05198e5e54bb9e455d6276ab6b3328b0,-14.771
229c208f27d32caa49c60a8961a7a0000fa35d0f,495.467
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,562.451
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,450.501
74d2d2e8e9565d5f6d346a3d936c49db65724286,-2.78
e5f10e690160331385f35e159ed1bc5c4200e1bf,446.068
4852b5e9f012432260567d41bf04692c73f86f01,444.614
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,427.696
9a9a049c1ede532731ab8dd050f076bcf3ca912f,652.365
f232120e01c15fae99266adceb47be0c3df15e08,427.493
0b10fc81f5234c7d7d3aa5d01428f1cf3fd49b37,38.16
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,484.311
56d3ec2cb296719d257acc058f480a344bfd97bb,508.203
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,502.389
9eb9dd602fb470442e6bffbedf7a0d0b32ac5159,-7.421
ab8d7f1592b7bbde25eb9b818b99741432cc8252,1.502
542aa64a6a87d1833d09c967fc672a88643116c1,404.576
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,412.455
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,586.975
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,636.512
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,422.536
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,390.685
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,440.208
d79709571e24ee9bf8afab33d06eee7929ac0286,430.939
1003b7d137a200f66ab4f2d3e05e981d9a023b08,512.196
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,522.183
a017f303bd2b207985b3f01ee43d9deec489ad65,-13.616
6d5111a9889453975716b90ae82da4435462af9e,431.346
3f528b6e3b867d4116bae65044d6e271dd65fc8a,457.158
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,456.718
b6bbd503a3f02c9c0639f224a94f2951eaf554a5,6.011
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,437.777
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,592.785
d0b5a4ff0031607990780a1db353ada430aea498,408.315
24cad5cf91558b12b45c1212700db673e5ab9b40,403.528
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,466.914
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,426.522
c6d8390bbb0c91ef180da9e1c67318010bd84083,494.777
a0bf486a224c638a70bebd3cac3b1c1827b9d830,419.974
1e1a31194dded0ff0f168985aba3dce8bde7daf2,475.755
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,486.558
8125c71f5ecbe722eb675219e0450bf75134e9a6,449.086
b625c5a18b2d8fb257d71bb5164549cbdceb822a,-8.792
27666028586f534a805324eaa3c121f37b991ada,501.986
a762bc4e107aa359d742210907f8d12540263dab,1.827
2978e2b3b4792932d9265d7f4db581af88d1a921,501.536
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,440.252
d4e9ba5815a08a480549c51e5b02e20666c663ae,-1.284
effb9dc8056f1c11243fb0029182555553f03eab,390.274
7c712150f587a98c7da7f463a610af0518cd0c8a,-12.469
b4327f93da9bb6252aed8c1d43898a7fd79ea058,6.057
17b6e43bff847be21256a445590fa7a7ea7c1b88,469.198
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,406.959
a27083eeb56a694649973eb5643a4fbbf14f8498,498.656
6c6b84d373077d1fb5e174ec6f98c84171e1b014,486.436
5b7c07974bbc5152dee67fd938d13fc6af6d3956,496.534
f821fd4401e089f1805edc4133e4ffed07face2b,438.145
586e7064860818014147f486a6a1588301e6a3bf,506.458
4f614ed4b5f35844728026fbb84495c6741703f7,510.28
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,437.211
810121e807426e1e4817a5e70763ac080d7ac2a4,464.854
81fb55ca891b7f81ef4d173c02db0966d33623f2,432.961
ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,-35.165
d80e565ade74808e6ae79d10f650b873a9d360d6,500.621
a00af9d414e813ccf0997acd63f02da73546b0ff,0.343
e671a7695060523674eae0b4d44a5f6f07bdad2b,-27.097
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,484.206
558fd1cf1dcb66e73f1e4e2f194187e474479d76,441.432
da45016b0cbcc19ead94a81329e18357a188b694,413.841
91d6ce670cecd35b7f7da283df465ccb09f4fb32,476.388
292ff64a45a5d097187a7d7fc7ae944523a3b66a,445.607
c1020ba850c9730056bfaab2ea5546fca7d69bb6,449.229
4be47d1f5c4fa0c08945883a1245ce93bfb43171,542.586
3188528b46d4a71ea6646dbd6b682c81f1e02d55,436.514
89ee650f4b18600df329689aabcd687e8ea3ca5a,546.913
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,431.828
7ecdbf15492309acef88a0cea8202c5f753f4be8,621.925
b129145e9fa4672ac2ff2e9029b1da8caededbd0,-13.649
828f76a49e5571369cc38c0424f3ef6098dc98da,14.803
bc2cbc1470b13023cae4e0b171970c29eab5f8af,541.192
ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,-18.225
8650b36bb6108cebc07364fe068238a716575b26,441.446
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,627.622
816ba4bae3ff674339493b188abd6946891190a4,409.732
d134a7e70be9b9360539c8721b7d00a2969ebae3,-3.492
7f254637ff008fca97bdca8d6341a58aca7b6c6e,563.029
3f26c9b465e29cbf697ec03a0e29115683a5855a,412.714
ba0e14a4dbbd763c46777e5f14da21219ffaa172,396.312
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,420.272
ba081bdc6e11a4364b8cc398ad8bce51383cd261,-12.876
7528625c7695f25665da7eff0a75b2e42fe25d51,493.021
80d4a78f2c741178a286f0383946fae0a1b1a452,483.27
f9498d084d82309516f4b32ad5eb0b6ead920b2e,482.181
6d7936cd053671f5fa83cb0b17541834f752f2e2,453.387
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,532.488
9f75e68e9754aa2c5b8776372ce0bf895d868949,545.017
6c39c98faf734bfb5082897e378e39946eb10d93,409.988
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,411.05
6405866582cfa671329a8ecd69574a0cd1a04736,432.239
fbdfe67d01049e3227ff41861ad00710d85b9039,-7.825
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,437.623
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,408.371
715703f8da45840db25b9a94f094b3790946c1cd,423.674
d8dbd1b69422da966feb6005d1ccce48548656d9,474.582
4019d2f602005d121df30144dfb94a4415eb8a0c,545.884
3b618106b573abf76aa2e1ad59e450fd001d170f,615.22
f3269ce0d968a788d47c6f069c4a3df837c53198,582.207
fc20052feadd87b6f71c2974acbde472d85e7bc7,394.828
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,745.482
d3cd2e161aad20ae308e31d5d8b50ae102515186,671.273
5cb712c29615493002d34a6b652ce482548ec824,-17.011
8cc6e2c636a728c62200b83e799c873033abbda1,443.661
3a87da90d76f149ac97c166c2eac94889398a36c,447.329
9bdf8d2765e09212783fd4fcee4ab75f752257b0,474.024
617077170c6ea353da522b2d3a3c00567ce472f1,-14.063
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,531.409
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,672.118
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,419.215
8bab73cd62fc3355f80f3c22ce7eaa03a7c54a6d,4.003
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,493.441
be06d4428b183206a54f935ffd637e17c78ec019,402.764
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,422.713
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,400.668
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,406.434
8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,296.008
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,466.167
b51c926e18c5c6988c59600cef4d26967affc458,538.476
de64092a5bdc63150e380295ba9386765b9281f8,35.328
9fbe5c973f2341230109710c20deac899bed71ec,375.187
132afa9d6557cfe2a487466721579a24d16b4de2,468.312
644e204a4cbd6c0aa096e40288ac0495295f619d,536.968
548188f5b0a3d2450aa676371d239101407effdd,423.292
c5121aab1291aa9aefcd53293bbd58b1c010f14a,5.705
4f19bda861b4811b2a1eae5201f177b33b7f8b73,404.432
ec7568a362048cff5a24b71baf17f104026df3d6,452.608
12d0990f4718a2770122a0c0ad754743534aa366,422.351
b9cc0a191a085f277da57c5eb2e1e06309e4b391,-18.091
7c042324ec0eb3e63367111ebf85efc2b9affb7e,475.807
92f81a08dc017be9b9f5680a73991aa90f9e4446,-18.701
e96c1055979740f78343c675bd8f1d7f8b732c48,10.934
676b6d24d7dd2c35b0a57a58d0690e592503f1b4,385.692
c77b6e1c9dce23533d7c072d2ae6b34ed55577a2,-5.103
20f4eea94dc7b605738de4e78284d9f71f3eb243,521.922
5d4acf7f9c77080ae06cea9799cc101ede20861d,443.29
037c5038930fa2596106850c7c8a59edad72f2c1,-12.674
e9a9867d1a7cfe3178297b744cf1b553a4885927,377.515
1ee45b0f91818df74e7843adcfba00fde86753b9,5.481
b696fa87729bbafcec0bde5a5455915f62ed5b13,583.304
69a3189b5b0101904ef73a8b665a3867ac68a1a4,621.95
b4e0e77bf6d31753654b906441054537df266109,-27.77
0a06eae30bb5fcdb15eb3d261a3d81207b260275,414.025
734b646ae65ded93731056fb3d1c8dd944450cd0,371.026
361e50b12f2c48e381adc51e1306930d31df04a0,598.191
d888770cff4f31ad6829ec47884921b31c57366b,430.535
7a5c90afaff8a6169ef1ea72181606d79b9d6378,626.885
359bd9844053bc96f774278bb2ab965606c7b9ed,509.44
bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,549.408
170ed1f90204a83c85b49070b17abb6a1ce22e6c,514.489
08355fec0d5a2044db67315d2ab95fd813ff5c29,453.841
81c3754ef3405cfb729302cad6b19c8cf2ca4809,-10.528
44ef5e76d145d5eedec1c4d45c27a117397e095c,-7.573
4ad24f4e8bf49f4b9da97a29fcb613973583956e,0.106
dc6c3c108841812f15d3d27ea569f6c448aa3ffb,424.759
819a718cc8cbcc640b10e75b2fa83df51861809f,453.348
9d32d44962c04cf96af0b546791053e1c0b9e6a3,-5.778
d131455be28aca75c7aa584dafbb72ec6df98d18,506.563
37e0ca73fa5d4112b13b03bc319d9f048a10f172,16.703
2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,527.46
640bca070860f553c53520e3ea3ab0e86664f64e,31.726
6b0553528b40f4ce831bbfec2e95a3ff5d1ab311,-10.633
1b4461cc2b948edbb5f737325a4e31b6e6f98797,468.198
dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,425.145
dd9472d01c77816f50f6fa6dfb64b8b382e4cc08,578.69
013599b786414d494aa114e5e2d7df923504e57a,478.222
20fcb39e851bbbfb546161d2fd870df94ae8ce25,13.678
18343d926a036f75a55798195569a7ee65854e73,492.63
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,448.788
4ad71376851f329e51c8032235f941aa94d0e71b,480.255
25392540b9f74992d7437fd3448a8ca00e71dc47,449.907
789fffef6c157dac09ababb9707f80b19483d627,494.607
b70538f08ddf1a96542d714a6806b352b30fd85e,471.01
d1254c3f862adb5b712fa171e01be8fce8b7041f,521.412
35cba76e6dbe536dbf05dd9f9248bd058856c0bf,-22.875
8d4bc82d3278b1fc49ec5112c423612611c6cfee,397.418
189e47f2bb91095864a695c23baed5c0d43301a2,426.649
eb65f90b1a02d029aed00ed2e671d34ab7b3df95,12.551
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,483.11
97a587003c6f723b3fec6e0bad35b6262585dac0,463.096
a5ebc24b3d568bae31750c27188fd1ab8804a5a1,36.75
6f0fd2df793d97c4ec15eb30c28350034c9cafff,24.261
7bbabf49e36a82e80d3d2d0e3b88b9e32e352c72,570.933
83a6c35f49545dad78534625cddb7ce17068d5c8,-14.023
0ca2197e70477c761346f9956e1f6008627c8872,417.788
ea3c720e2731002536b9dd7eaea2a303b6435d8d,422.091
47f77c8edf0812b4dc1a2279f060e79c1d40b791,626.733
fadd997e6f8d710979feb567346b6c82904de506,-11.889
4196d03ada472cf393b9f9ce5ec0959bbf327771,393.73
d4ea13e147e25118edce09f56280791853afdb6c,-7.538
78fb3977da3d0df8ef860a1c915af7924abaaf45,448.541
c54cbdc74a346842b5e2800efaab4e6f768b4bab,451.945
3c68cd7995ce49798e7518f235ee2b018dd8ae8e,493.635
ffe33d71216c8e008ce660d6f289e3c44d204e51,-7.649
67cf585383950d762e6e391c463d671a5ae85d7b,435.806
86ff26c3cfcabeccd14ca102485233114b9b8eb0,586.023
85c545e3bdc462f4cfc3de81e5d20b7e6408ee8f,455.145
82fe6e3d4554fc81abf6008cc42c4fbe0f011aea,471.063
407be45e519ff34300dac5537b911ac27d358b7e,404.726
7c87654f05b10251b2cccd938c2bc897f8e456bc,543.097
28cff56417acdbaee827d8b8da61f8fd81ab8fd9,477.438
34f65e94beefbf1460d8e735254c651e5269c67b,-25.127
43ddd9a60b7f2cd6bf2567fd0bd3822bf590db93,653.725
206d270313876e13d25eb8b34b66b5fe9caff25e,507.874
d0bcfe9679bd2422e061bd289c756a932b741261,470.307
35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,468.007
c81741bdc8ff492f4dd78036d3f2e4011992806c,429.884
61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,529.024
c10de540c75a3f2e7a8d291d6d6a5edff1c76c31,-2.679
e6c93e838e090b96a97db0a212e3d5ad7e67a8c4,630.301
0e2220aca9cc701cbbcd740a0bd1a9d45e786ac0,534.634
fad9d0e329e73a4da6378fb3b1d0117dc37c1680,432.806
9d91ad70728288e1ead891eb2b97be08fdb158b5,460.399
460a86304849bff208ecc8a01cacef1de540f316,466.223
b263e0e5bc90298ba360b1d17758f3ce4df5a9f9,423.703
58c91cf057c71bbb3474d0997403b54336420c25,519.819
ff3f5cecf1b14062f887674e604d2c63ee628907,458.552
81e7454bdac255e7d2d8859e6a0e61cf03220996,-14.837
226a463b48bdaa965d1003bed0d828390aeef264,568.729
ab5f778d57da30e554b370b90de4edeadbf28feb,476.846
c02788a099127cb404ee9116c3a0aa477ec294f4,-15.284
ca204a1d791beb65f700596f752e047e414dbb3f,-16.437
58ca01e50a43d9b62dada497e4aeaaa0df4cd979,399.577
ed58c7001986f51f6752c0f775873e231d2e2016,501.54
6269de1de35f23fe0484882107f2ed212f2d8f64,455.274
29e02ba066c6424fe2f02c00915e58b8747f145f,-13.208
e3efa0301e38194794029570893c16ea30753027,557.773
28083a99d4c1d9eb8ac4fdaf4b4e6cd0749bbcda,451.281
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,496.346
15337a2a4015542f2d7ce166e1af4fa50bc00f06,520.914
3d5e2738e10d5e90b76e0f976d4b23fbe1712082,9.934
7f331cd61f4851a5b0722578e39deed2f337d5d3,16.889
cf8c613bc977e66c0ed898e2d80f47c916a1e466,552.257
c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,447.084
6125d4d6f12c0c4bb34dc59c819886e055bf295e,565.995
35c2f152e11563a73c63ca645dc218200e7598a6,466.401
626adb6b476dd2bd0ee5fd7f3a0ef754351b9b94,10.619
5064cbdb6b35d6c7d72766f41ab9b4cec6508213,416.658
a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,474.431
f051ac100399acdcc3929becc16b43d6f9948314,85.486
6b3fa568475b2e85aa720fac13974b954160e755,557.392
d5cd072d83b6f94f61446f50f2609fb186a44e2b,466.732
2ad0a36ad66e41485900d58fcb8e59b18770a697,482.148
000d2fb8cf3442ad7b4623982f69625ed0ca34ee,388.211
c5f841ead7c7813f3fb787094338fc42e512c401,411.138
5b139ece88827e5fe189e69605554ecaef073da6,396.462
d075a1e6ee3836896af81c5c9a6fe64fb40b7ace,457.593
4cfddad74cebdf20175846d418662d0353aeac92,430.563
2414cc883adab692c7d96953d35e2ae1e032d0ff,3.621
be1cd032e2f4ee1762a368da8668e1c07361421c,429.876
827413a533a5261ce8a163bb195dc1b1ea43aa80,504.899
490bb7502e4fd58618acb9c24985058fe9b860c6,-0.617
0ad550be8cde711aeada9e58057aa60bbc3987dd,460.978
e92ce2de84d61258716698c73f4c157cf5b058af,503.57
39e2fabb3e18de72da9327553442c86659761fa9,597.052
16385c83e1d7207a7e1e7f40c56add1a5109273a,466.812
9b806eb533bd862526dda78af1ff3dc9f083e840,609.006
612671f631a45b1fe2c68d9f0c84c1548ccb1da1,489.045
6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,425.779
6e1f374a558d68ad09fcd01691e491abb27ece03,550.708
391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,427.085
934538cf00de74390aceeb6995012cf0519bfac4,453.92
1de6f37cdddcd042f991e4d3a9fc1bbbc9cf483c,426.773
278f1ed100593c6f2109f12ea72ad32db84f1d82,420.858
93f4dbd6396039c24e39bc61376f648f6181b4e8,467.832
